# degree count count%
1 503530 	57.28643445
2 304324	34.62283653
3 51506	5.859819857
4 11763	1.338272453
5 4345	0.494329152
6 1838	0.209108626
7 856	0.097386825
8 383	0.043573778
9 192	0.021843774
10 103	0.011718274
11 59	0.00671241
12 24	0.002730472
13 19	0.002161623
14 8	0.000910157
15 6	0.000682618
16 6	0.000682618
17 2	0.000227539
18 2	0.000227539
19 2	0.000227539
25 1	0.00011377
